mapX,mapY,pixelX,pixelY,enable,dX,dY,residual
-13582878.51451843231916428,4433141.15053594764322042,4145.11099020674919302,4497.26332970620205742,1,0.42328564361196186,14.71086492739414098,14.71695340918503447
-13581112.68324822932481766,4433723.96184187661856413,7113.98585418933907931,4863.22633297062020574,1,5.92304004712605092,-14.32414632566451473,15.50043777958891056
-13583069.88539500720798969,4434602.52813887502998114,4286.92165397171174845,6871.44831338411313482,1,-3.05511816974740213,29.09206509007708519,29.25204263357351664
-13583957.8299522902816534,4432347.66816560830920935,2206.0788900979346181,3541.47089227421110991,1,-10.67641022744601287,-10.55390544505644357,15.01235009876554471
-13584912.91741654835641384,4434005.30965046212077141,1168.51659412405024341,6441.44178454842221981,1,14.28395754924196126,-6.09783282872831478,15.53109810913778155
-13583984.60556498914957047,4435896.99989203177392483,3229.34575625680463418,9144.99347116430726601,1,-3.85317876012459237,-8.56996332155222262,9.39634279335453471
-13583060.09938427805900574,4436237.8792659267783165,4797.26849836779365432,9413.74755168661431526,1,-3.73149770942745818,-2.95373553127819832,4.75905754789723723
-13580614.68403535149991512,4436598.8743285508826375,8777.11615886833533295,9259.35690968443122983,1,0.68592162676577573,-1.30334656519744385,1.47282067716235665
